YearMonth,YearNbr,MonthNbr,LocationId,LocationName,EmployeeId,Title,StaffMember,TotalSales,BonusPaid,GrossWages,HealthPlanPaid,ParkingSubsPaid,TransportSubsPaid,TrainingSubsPaid,EmployerPensionPaid
20151,2015,1,236,Baumholder Discount Store,253,Sales Specialist,William Flash,26310.328,578.827216,4042.5,60.6375,,25,25,303.1875
20151,2015,1,237,Giebelstadt Discount Store,254,Sales Specialist,Robin Wood,4239.848,84.79696,3561.25,53.4188,,25,25,267.0938
20151,2015,1,238,obamberg Discount Store,255,Sales Specialist,Raymond Fong,4282.884,94.223448,4042.5,60.6375,,25,25,303.1875
20151,2015,1,239,Munich Discount Store,256,Sales Specialist,Karin Zimprich,4723.524,103.917528,4042.5,60.6375,,25,25,303.1875
20151,2015,1,240,Amsterdam Discount Store,257,Sales Specialist,Jeff Ford,2728.52,60.02744,4042.5,60.6375,,25,25,303.1875
20151,2015,1,241,Copenhagen Discount Store,258,Sales Specialist,Aziz Hassouneh,4010.272,88.225984,4357.5,65.3625,,25,25,326.8125
20151,2015,1,242,Stockholm Discount Store,259,Sales Specialist,Diane Forsyth,10092.676,171.575492,3128.125,46.9219,,25,25,234.6094
20151,2015,1,243,Madrid Discount Store,260,Sales Specialist,Arno Harteveld,10729.322,182.398474,3371.875,50.5781,,25,25,252.8906
20151,2015,1,244,Ljubljana Discount Store,261,Sales Specialist,Soren Francker,11054.004,187.918068,3128.125,46.9219,,25,25,234.6094
20151,2015,1,245,Bucharest Discount Store,262,Sales Specialist,Mark Harrington,6039.22,102.66674,3371.875,50.5781,,25,25,252.8906
20151,2015,1,246,Berne Discount Store,263,Sales Specialist,Joel Frauenheim,7663.122,130.273074,3128.125,46.9219,,25,25,234.6094
20151,2015,1,247,Warsaw Discount Store,264,Sales Specialist,Eran Harel,19593.522,431.057484,4042.5,60.6375,,25,25,303.1875
20151,2015,1,248,Valletta Discount Store,265,Sales Specialist,Victor Freitas,10074.05,221.6291,4042.5,60.6375,,25,25,303.1875
20151,2015,1,249,Dublin Discount Store,266,Sales Specialist,Claus Hansen,17534.8,350.696,3561.25,53.4188,,25,25,267.0938
20151,2015,1,250,Athens Discount Store,267,Sales Specialist,Gabe Frost,4573.446,100.615812,4042.5,60.6375,,25,25,303.1875
20151,2015,1,251,Singapore Discount Store,268,Sales Specialist,Jim Hance,31683.192,697.030224,4357.5,65.3625,,25,25,326.8125
20151,2015,1,255,New Delhi Discount Store,269,Sales Specialist,Kari Furse,38047.528,646.807976,3128.125,46.9219,,25,25,234.6094
20151,2015,1,256,Mumbai Discount Store,270,Sales Specialist,David Hamilton,50016.321,850.277457,3128.125,46.9219,,25,25,234.6094
20151,2015,1,257,Kolkata Discount Store,271,Sales Specialist,Mike Gahrns,22314.725,490.92395,4042.5,60.6375,,25,25,303.1875
20151,2015,1,292,Thimphu No.2 Discount Store,272,Sales Specialist,Sara Smith,36682.208,623.597536,3128.125,46.9219,,25,25,234.6094
20151,2015,1,259,Hong Kong No.1 Discount Store,273,Sales Specialist,Janet Galore,30416.3155,608.32631,3561.25,53.4188,,25,25,267.0938
20151,2015,1,260,Tehran No.1 Discount Store,274,Sales Specialist,Adina Hagege,20334.4595,406.68919,3838.75,57.5813,,25,25,287.9063
20151,2015,1,262,Bangkok No.1 Discount Store,276,Sales Specialist,Mary Andersen,23981.8455,479.63691,3561.25,53.4188,,25,25,267.0938
20151,2015,1,297,Moscow  No.2 Discount Store,277,Sales Specialist,Martin Jones,35376.098,601.393666,3128.125,46.9219,,25,25,234.6094
20151,2015,1,298,Ashgabat  No.2 Discount Store,278,Sales Specialist,Solly Jones,40129.28,682.19776,3128.125,46.9219,,25,25,234.6094
20151,2015,1,265,Islamabad No.1 Discount Store,279,Sales Specialist,Davide Garghentini,35764.9245,608.0037165,3371.875,50.5781,,25,25,252.8906
20151,2015,1,267,Tokyo No.1 Discount Store,281,Sales Specialist,Inbar Gazit,49839.083,996.78166,3838.75,57.5813,,25,25,287.9063
20151,2015,1,269,Yokohama Discount Store,282,Sales Specialist,Seth Grossman,47932.6525,814.8550925,3371.875,50.5781,,25,25,252.8906
20151,2015,1,270,Osaka No.1 Discount Store,283,Sales Specialist,Christa Geller,27354.506,465.026602,3371.875,50.5781,,25,25,252.8906
20151,2015,1,271,Nagoya Discount Store,284,Sales Specialist,Carlos Grilo,41760.8285,918.738227,4357.5,65.3625,,25,25,326.8125
20151,2015,1,272,Sapporo Discount Store,285,Sales Specialist,Tom Getzinger,36175.458,795.860076,4357.5,65.3625,,25,25,326.8125
20151,2015,1,274,Seoul Discount Store,287,Sales Specialist,Leo Giakoumakis,26404.884,580.907448,4042.5,60.6375,,25,25,303.1875
20151,2015,1,275,Busan Discount Store,288,Sales Specialist,Nikolay Grachev,35967.063,611.440071,3128.125,46.9219,,25,25,234.6094
20151,2015,1,276,Bishkek Discount Store,289,Sales Specialist,Enrique Gil,30879.445,617.5889,3561.25,53.4188,,25,25,267.0938
20151,2015,1,277,Shanghai No.1 Discount Store,290,Sales Specialist,Mojca Gostincar,36523.537,620.900129,3128.125,46.9219,,25,25,234.6094
20151,2015,1,278,Urumqi Discount Store,291,Sales Specialist,Eric Gilmore,34411.3755,757.050261,4042.5,60.6375,,25,25,303.1875
20151,2015,1,279,Beijing Discount Store,292,Sales Specialist,Nuria Gonzalez,32304.1705,710.691751,4042.5,60.6375,,25,25,303.1875
20151,2015,1,253,Sydney No.1 Discount Store,294,Sales Specialist,Daniel Goldschmidt,40319.2745,685.4276665,3250,48.75,,25,25,243.75
20151,2015,1,254,Yerevan Discount Store,295,Sales Specialist,Gerhard Goeschl,40524.602,688.918234,3128.125,46.9219,,25,25,234.6094
20151,2015,1,252,Canberra Discount Store,296,Sales Specialist,Jossef Goldberg,27276.908,463.707436,3250,48.75,,25,25,243.75
20151,2015,1,2,Seattle No.2 Discount Store,350,Sales Specialist,Roy Admans,7814.222,132.841774,3250,48.75,,25,25,243.75
20151,2015,1,31,Greeley No.2 Discount Store,573,Sales Specialist,Fred Jones,11075.8,221.516,3700,55.5,,25,25,277.5
20151,2015,1,35,Denver No.2 Discount Store,653,Sales Specialist,Kim Stephens,21416.02,503.27647,5500,82.5,,25,25,412.5
20151,2015,1,36,Denver No.3 Discount Store,655,Sales Specialist,James French,11862.2575,278.7630513,5500,82.5,,25,25,412.5
20151,2015,1,37,Boulder Discount Store,664,Sales Specialist,Ollie Zimms,16265.4605,276.5128285,3250,48.75,,25,25,243.75
20151,2015,1,48,Milwaukee No.2 Discount Store,752,Sales Specialist,Tony Spanner,7524.16,176.81776,5500,82.5,,25,25,412.5
20151,2015,1,47,Milwaukee No.1 Discount Store,753,Area Manager,Antonio Bermejo,10560.26,248.16611,5500,82.5,35,,25,467.5
20151,2015,1,49,Milwaukee No.3 Discount Store,754,Sales Specialist,Shelly Lange,14181.67,333.269245,5500,82.5,,25,25,412.5
20151,2015,1,50,Waukesha No.1 Discount Store,762,Sales Specialist,Robert Zare,16913.405,372.09491,4200,63,,25,25,315
20151,2015,1,55,Germantown Discount Store,771,Sales Specialist,Michael Berroth,13192.616,224.274472,3250,48.75,,25,25,243.75
20151,2015,1,66,Houston No.1 Discount Store,886,Area Manager,Fabricio Noriega,27318.1235,641.9759023,5500,82.5,35,,25,467.5
20151,2015,1,67,Houston No.2 Discount Store,887,Sales Specialist,Henri Encini,18994.382,446.367977,5500,82.5,,25,25,412.5
20151,2015,1,68,Houston No.3 Discount Store,888,Sales Specialist,Stephan Smith,27465.56,645.44066,5500,82.5,,25,25,412.5
20151,2015,1,69,Houston No.4 Discount Store,889,Sales Specialist,Henri Noah,2677.1825,62.91378875,5500,82.5,,25,25,412.5
20151,2015,1,76,Beaumont No.1 Discount Store,952,Sales Specialist,Marc Boyer,617.062,10.490054,3250,48.75,,25,25,243.75
20151,2015,1,183,Anchorage Discount Store,1111,Sales Specialist,Chris Smithers,14366.042,287.32084,3700,55.5,,25,25,277.5
20151,2015,1,102,Miami No.2 Discount Store,1192,Sales Specialist,Bart Simpson,14767.75,324.8905,4200,63,,25,25,315
20151,2015,1,105,Tallahassee No.2 Discount Store,1212,Sales Specialist,Lisa Simpson,7460.008,149.20016,3700,55.5,,25,25,277.5
20151,2015,1,115,New York No.1 Discount Store,1313,Sales Specialist,Jason Carlson,7615.733,129.467461,3250,48.75,,25,25,243.75
20151,2015,1,116,Rochester No.1 Discount Store,1323,Sales Specialist,Chris Preston,2865.8685,48.7197645,3250,48.75,,25,25,243.75
20151,2015,1,129,Trenton No.2 Discount Store,1463,Sales Specialist,Enoch Remick,8731.8,192.0996,4200,63,,25,25,315
20151,2015,1,131,Newark No.2 Discount Store,1473,Sales Specialist,Henri Burns,13103.34,288.27348,4200,63,,25,25,315
20151,2015,1,147,Worcester No.1 Discount Store,1633,Sales Specialist,Izak Cohen,5112.211,86.907587,3250,48.75,,25,25,243.75
20151,2015,1,283,Ottawa No.2 Discount Store,2144,Sales Specialist,Brian Smith,9330.1405,158.6123885,3250,48.75,,25,25,243.75
20151,2015,1,285,Toronto No.2 Discount Store,2154,Sales Specialist,James Maloj,21550.505,506.4368675,5500,82.5,,25,25,412.5
20151,2015,1,286,Toronto No.3 Discount Store,2155,Sales Specialist,June Zilma,7620.55,179.082925,5500,82.5,,25,25,412.5
20151,2015,1,288,Montreal No.2 Discount Store,2161,Sales Specialist,Lori Jones,7352.8215,161.762073,4200,63,,25,25,315
20151,2015,1,289,Vancouver  No.1 Discount Store,2171,Sales Specialist,Andrea Dunker,13455.0375,296.010825,4200,63,,25,25,315
20151,2015,1,293,Hong Kong No.2 Discount Store,2731,Sales Specialist,Bib More,45550.0385,911.00077,3561.25,53.4188,,25,25,267.0938
20151,2015,1,294,Tehran No.2 Discount Store,2741,Sales Specialist,Adam Savage,23206.5165,464.13033,3838.75,57.5813,,25,25,287.9063
20151,2015,1,296,Bangkok No.2 Discount Store,2761,Sales Specialist,Jamie Oliver,42969.1345,859.38269,3561.25,53.4188,,25,25,267.0938
20151,2015,1,263,Moscow  No.1 Discount Store,2771,Sales Specialist,Hugo Garcia,13739.26,233.56742,3128.125,46.9219,,25,25,234.6094
20151,2015,1,264,Ashgabat No.1 Discount Store,2783,Sales Specialist,Allan Guinot,49871.093,847.808581,3128.125,46.9219,,25,25,234.6094
20151,2015,1,299,Islamabad  No.2 Discount Store,2791,Sales Specialist,David Grahjam,56627.179,962.662043,3371.875,50.5781,,25,25,252.8906
20151,2015,1,268,Tokyo No.2 Discount Store,2811,Sales Specialist,Bes Jones,38566.4215,771.32843,3838.75,57.5813,,25,25,287.9063
20151,2015,1,301,Osaka No.2 Discount Store,2831,Sales Specialist,Jonas Jones,36141.633,614.407761,3371.875,50.5781,,25,25,252.8906
20151,2015,1,281,Shanghai No.2 Discount Store,2902,Sales Specialist,Moira Gost,26387.601,448.589217,3128.125,46.9219,,25,25,234.6094
20151,2015,1,300,Sydney  No.2 Discount Store,2943,Sales Specialist,Dan Golders,24308.62,413.24654,3250,48.75,,25,25,243.75
20152,2015,2,304,Saint Petersburg Discount Store,14,Sales Specialist,Miguel Saenz,3674.44,73.4888,2849,42.735,,25,25,213.675
20152,2015,2,305,Nizhny Novgorod Discount Store,15,Sales Specialist,Kim Akers,6668.68,113.36756,2502.5,37.5375,,25,25,187.6875
20152,2015,2,302,Taipei  Discount Store,24,Sales Specialist,Ming-Yang Xie,34933.98,593.87766,2697.5,40.4625,,25,25,202.3125
20152,2015,2,303,Lisbon Discount Store,25,Sales Specialist,Antonio Alwan,2039.28,34.66776,2697.5,40.4625,,25,25,202.3125
20152,2015,2,1,Seattle No.1 Discount Store,35,Sales Specialist,Roy Antebi,15385.9755,261.5615835,2600,39,,25,25,195
20152,2015,2,3,Kennewick Discount Store,36,Sales Specialist,Prithvi Raj,17738.4575,301.5537775,2600,39,,25,25,195
20152,2015,2,4,Bellevue Discount Store,37,Sales Specialist,Luca Argentiero,16752.6315,335.05263,2960,44.4,,25,25,222
20152,2015,2,5,Redmond Discount Store,38,Sales Specialist,Suriya Sajjateerakool,11033.75,242.7425,3360,50.4,,25,25,252
20152,2015,2,6,Yakima Discount Store,39,Sales Specialist,Zainal Arifin,9837.56,216.42632,3360,50.4,,25,25,252
20152,2015,2,7,Granger Discount Store,40,Sales Specialist,Amy Strande,17525.086,385.551892,3360,50.4,,25,25,252
20152,2015,2,8,Sunnyside Discount Store,41,Sales Specialist,Ties Arts,9518.66,161.81722,2600,39,,25,25,195
20152,2015,2,9,Toppenish Discount Store,42,Sales Specialist,Daniel Taylor,16913.8215,372.104073,3360,50.4,,25,25,252
20152,2015,2,10,Wapato Discount Store,43,Sales Specialist,Ronen Ashkenazi,14580,320.76,3360,50.4,,25,25,252
20152,2015,2,11,Cle Elum Discount Store,44,Sales Specialist,Hans-Walter Untch,5606.268,95.306556,2600,39,,25,25,195
20152,2015,2,12,North Bend Discount Store,45,Sales Specialist,Chris Ashton,10621.0105,233.662231,3360,50.4,,25,25,252
20152,2015,2,13,Snoqualmie Discount Store,46,Sales Specialist,Michael Vanderhyde,3171.033,69.762726,3360,50.4,,25,25,252
20152,2015,2,14,Fall City Discount Store,47,Sales Specialist,Vivian Atlas,35825.062,716.50124,2960,44.4,,25,25,222
20152,2015,2,15,Renton Discount Store,48,Sales Specialist,Robin Wakefield,8475.821,186.468062,3360,50.4,,25,25,252
20152,2015,2,16,Everett Discount Store,49,Sales Specialist,Anahita Bahrami,22186.1705,488.095751,3360,50.4,,25,25,252
20152,2015,2,18,Veradale Discount Store,50,Sales Specialist,Pieter Wycoff,14492.617,246.374489,2600,39,,25,25,195
20152,2015,2,19,Cheney Discount Store,51,Sales Specialist,Dev Balasubramanian,14283.8145,242.8248465,2600,39,,25,25,195
20152,2015,2,20,Englewood Discount Store,52,Sales Specialist,Steven Wright,13609.6705,231.3643985,2600,39,,25,25,195
20152,2015,2,22,Westminster Discount Store,54,Sales Specialist,Eiji Yasuda,11766.971,200.038507,2600,39,,25,25,195
20152,2015,2,23,Grand Junction Discount Store,55,Sales Specialist,Ed Banti,8093.792,178.063424,3360,50.4,,25,25,252
20152,2015,2,24,New Castle Discount Store,56,Sales Specialist,Mrina Natarajan,33305.1345,732.712959,3360,50.4,,25,25,252
20152,2015,2,25,Greeley  No.1 Discount Store,57,Sales Specialist,Dave Barnett,8641.3675,172.82735,2960,44.4,,25,25,222
20152,2015,2,26,Loveland Discount Store,58,Sales Specialist,Manuel Oliveira,6094.9315,134.088493,3360,50.4,,25,25,252
20152,2015,2,27,Lafayette Discount Store,59,Sales Specialist,Adam Barr,12465.315,211.910355,2600,39,,25,25,195
20152,2015,2,28,Castle Rock Discount Store,60,Sales Specialist,Rok Palcic,15173.41,333.81502,3360,50.4,,25,25,252
20152,2015,2,29,Sedalia Discount Store,61,Sales Specialist,Shai Bassli,12060.46,205.02782,2600,39,,25,25,195
20152,2015,2,30,Fort Collins Discount Store,62,Sales Specialist,Yossi Ran,18208.9205,400.596251,3360,50.4,,25,25,252
20152,2015,2,32,Milliken Discount Store,63,Sales Specialist,Shaun Beasley,4673.82,79.45494,2600,39,,25,25,195
20152,2015,2,33,Berthoud Discount Store,64,Sales Specialist,Karolina Salas-Szlejter,9492.3335,208.831337,3360,50.4,,25,25,252
20152,2015,2,34,Denver No.1 Discount Store,65,Area Manager,Anna Bedecs,23533.2585,553.0315748,4400,66,35,,25,374
20152,2015,2,21,Wheat Ridge Discount Store,66,Sales Specialist,Oliver Szimmetat,10839.522,238.469484,3360,50.4,,25,25,252
20152,2015,2,38,Thornton Discount Store,67,Sales Specialist,Ann Beebe,21560.9115,474.340053,3360,50.4,,25,25,252
20152,2015,2,39,Littleton Discount Store,68,Sales Specialist,Jeff Teper,21535.7,473.7854,3360,50.4,,25,25,252
20152,2015,2,40,Aurora Discount Store,69,Sales Specialist,Allie Bellew,17772.1115,302.1258955,2600,39,,25,25,195
20152,2015,2,41,Parker Discount Store,70,Sales Specialist,Siri Velauthapillai,22971.832,505.380304,3360,50.4,,25,25,252
20152,2015,2,42,Green Bay Discount Store,71,Sales Specialist,Nuno Bento,9489.167,161.315839,2600,39,,25,25,195
20152,2015,2,43,Appleton Discount Store,72,Sales Specialist,Anne Wallace,17047.9605,375.055131,3360,50.4,,25,25,252
20152,2015,2,44,Menasha Discount Store,73,Sales Specialist,Matt Berg,32196.526,708.323572,3360,50.4,,25,25,252
20152,2015,2,45,Oshkosh Discount Store,74,Sales Specialist,John Yokim,10047.9,221.0538,3360,50.4,,25,25,252
20152,2015,2,54,Waukesha No.2 Discount Store,76,Sales Specialist,Bob Hare,39209.45,862.6079,3360,50.4,,25,25,252
20152,2015,2,198,North Harford Discount Store,77,Sales Specialist,Jamie Curtiso,7163.5325,157.597715,3360,50.4,,25,25,252
20152,2015,2,57,Port Washington Discount Store,79,Sales Specialist,Jimmy Bischoff,10827.91,238.21402,3360,50.4,,25,25,252
20152,2015,2,58,Sheboygan Discount Store,80,Sales Specialist,Michael Neipper,16461.9485,279.8531245,2600,39,,25,25,195
20152,2015,2,59,Manitowoc Discount Store,81,Sales Specialist,Ari Bixhorn,17193.5325,378.257715,3360,50.4,,25,25,252
20152,2015,2,60,Madison Discount Store,82,Sales Specialist,Paulo Neves,2999.525,65.98955,3360,50.4,,25,25,252
20152,2015,2,61,Oregon Discount Store,83,Sales Specialist,Rex Bloesser,14873.1935,252.8442895,2600,39,,25,25,195
20152,2015,2,62,Stoughton Discount Store,84,Sales Specialist,Aaron Nicholls,10338,206.76,2960,44.4,,25,25,222
20152,2015,2,63,Edgerton Discount Store,85,Sales Specialist,Tomasz Bochenek,5971.371,131.370162,3360,50.4,,25,25,252
20152,2015,2,64,Fort Atkinson Discount Store,86,Sales Specialist,Toby Nixon,13980.936,237.675912,2600,39,,25,25,195
20152,2015,2,51,Racine No.1 Discount Store,87,Sales Specialist,Corinna Bolender,9443.731,207.762082,3360,50.4,,25,25,252
20152,2015,2,70,Midland Discount Store,89,Sales Specialist,Raffaella Bonaldi,12303.2125,270.670675,3360,50.4,,25,25,252
20152,2015,2,71,Russellville Discount Store,90,Sales Specialist,Jerry Orman,5441.541,108.83082,2960,44.4,,25,25,222
20152,2015,2,72,Minden Discount Store,91,Sales Specialist,Laurent Bonnet,12632.062,277.905364,3360,50.4,,25,25,252
20152,2015,2,73,Shreveport Discount Store,92,Sales Specialist,Danni Ortman,20544.322,451.975084,3360,50.4,,25,25,252
20152,2015,2,74,Marshall Discount Store,93,Sales Specialist,Thomas Bouchard,10898.332,239.763304,3360,50.4,,25,25,252
20152,2015,2,75,Longview Discount Store,94,Sales Specialist,Scott Oveson,7862.7605,133.6669285,2600,39,,25,25,195
20152,2015,2,78,Beaumont No.2 Discount Store,95,Sales Specialist,Martin Skeese,9738.8975,165.5612575,2600,39,,25,25,195
20152,2015,2,77,Orange Discount Store,96,Sales Specialist,Tude Palma,27182.612,598.017464,3360,50.4,,25,25,252
20152,2015,2,79,Baytown Discount Store,97,Sales Specialist,Peter Bankov,4578.3615,77.8321455,2600,39,,25,25,195
20152,2015,2,80,La Porte Discount Store,98,Sales Specialist,Dan Park,11144.8525,245.186755,3360,50.4,,25,25,252
20152,2015,2,81,Bacliff Discount Store,99,Sales Specialist,Bryan Bredehoeft,15912.43,350.07346,3360,50.4,,25,25,252
20152,2015,2,82,Texas City Discount Store,100,Sales Specialist,Rajesh Patel,32959,659.18,2960,44.4,,25,25,222
20152,2015,2,83,Pasadena Discount Store,101,Sales Specialist,Alan Brewer,13214.2215,290.712873,3360,50.4,,25,25,252
20152,2015,2,84,Humble Discount Store,102,Sales Specialist,Dorena Paschke,10295.1985,175.0183745,2600,39,,25,25,195
20152,2015,2,85,Spring Discount Store,103,Sales Specialist,Nick Brigandi,6994.384,153.876448,3360,50.4,,25,25,252
20152,2015,2,86,Austin Discount Store,104,Sales Specialist,Leonids Paturskis,2419.4115,41.1299955,2600,39,,25,25,195
20152,2015,2,87,San Antonio Discount Store,105,Sales Specialist,Allison Brown,12452.111,273.946442,3360,50.4,,25,25,252
20152,2015,2,88,Cedar Park Discount Store,106,Sales Specialist,Yael Peled,5072.1225,111.586695,3360,50.4,,25,25,252
20152,2015,2,89,Round Rock Discount Store,107,Sales Specialist,Robert Brown,36483.252,620.215284,2600,39,,25,25,195
20152,2015,2,90,Dallas Discount Store,108,Sales Specialist,Lori Penor,11099.07,244.17954,3360,50.4,,25,25,252
20152,2015,2,91,Georgetown Discount Store,109,Sales Specialist,Daniel Brunner,6630.45,145.8699,3360,50.4,,25,25,252
20152,2015,2,92,Hillsboro Discount Store,110,Sales Specialist,Michel Pereira,4909.95,83.46915,2600,39,,25,25,195
20152,2015,2,93,Arlington Discount Store,111,Sales Specialist,Chris Bryant,15559.05,342.2991,3360,50.4,,25,25,252
20152,2015,2,94,Grand Prairie Discount Store,112,Sales Specialist,Wirote Petchdenlarp,9147.521,201.245462,3360,50.4,,25,25,252
20152,2015,2,95,Desoto Discount Store,113,Sales Specialist,Brian Burke,16022.415,272.381055,2600,39,,25,25,195
20152,2015,2,96,Richardson Discount Store,114,Sales Specialist,Palle Petersen,13614.274,231.442658,2600,39,,25,25,195
20152,2015,2,97,Lewisville Discount Store,115,Sales Specialist,Tzipi Butnaru,11489.441,252.767702,3360,50.4,,25,25,252
